date,country,city,latitude,longitude,region_txt,target_type,target_type2,attack_type,attack_type2,perpetrator2,perpetrator,num_of_attackers,injuries,fatalities,casualties
1970-10-08,United States,Santa Barbara,34.419255,-119.698869,North America,Military,,Bombing/Explosion,,,"Weather Underground, Weathermen",,0.0,0.0,0.0
1970-10-08,United States,Seattle,47.610786,-122.331306,North America,Military,,Bombing/Explosion,,,Quartermoon Society,,0.0,0.0,0.0
1970-10-08,Uruguay,Montevideo,-34.891151,-56.187214,South America,Business,,Facility/Infrastructure Attack,,,Tupamaros (Uruguay),,0.0,0.0,0.0
1970-10-08,West Germany (FRG),Stuttgart,48.777106,9.180769,Western Europe,Government (Diplomatic),,Bombing/Explosion,,,Students for a Democratic Society (SDS) (German),,0.0,0.0,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1970-10-09,United States,Houston,29.813822,-95.365295,North America,Telecommunication,,Bombing/Explosion,,,Ku Klux Klan,4.0,0.0,0.0,0.0
1970-10-10,Canada,Saint-Lambert,46.803137,-71.241298,North America,Government (General),,Hostage Taking (Kidnapping),,,Front de Liberation du Quebec (FLQ),4.0,0.0,1.0,1.0
1970-10-10,Iran,Tehran,35.724533,51.40519,Middle East & North Africa,Airports & Aircraft,,Hijacking,,,Iranians,3.0,1.0,0.0,1.0
1970-10-10,United States,New York City,40.697132,-73.931351,North America,Government (General),,Bombing/Explosion,,,"Weather Underground, Weathermen",-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1970-10-14,United States,Cambridge,42.36679,-71.106019,North America,Educational Institution,,Bombing/Explosion,,,"Weather Underground, Weathermen",,0.0,0.0,0.0
1970-10-14,West Germany (FRG),Munich,48.139126,11.580186,Western Europe,Police,,Bombing/Explosion,,,Unknown,,,,
1970-10-15,United States,Cambridge,42.36679,-71.106019,North America,Educational Institution,,Bombing/Explosion,,,"Weather Underground, Weathermen",,0.0,0.0,0.0
1970-10-15,United States,Kansas City,39.176086,-94.574127,North America,Police,,Bombing/Explosion,,,Black Nationalists,-99.0,2.0,0.0,2.0
1970-10-15,Uruguay,Montevideo,-34.891151,-56.187214,South America,Journalists & Media,,Facility/Infrastructure Attack,,,Tupamaros (Uruguay),,0.0,0.0,0.0
1970-10-15,Uruguay,Montevideo,-34.891151,-56.187214,South America,Business,,Facility/Infrastructure Attack,,,Tupamaros (Uruguay),,0.0,0.0,0.0
1970-10-15,Uruguay,Montevideo,-34.891151,-56.187214,South America,Airports & Aircraft,,Facility/Infrastructure Attack,,,Tupamaros (Uruguay),,0.0,0.0,0.0
1970-10-15,Uruguay,Montevideo,-34.891151,-56.187214,South America,Business,,Facility/Infrastructure Attack,,,Tupamaros (Uruguay),,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-10-16,Argentina,Buenos Aires,-34.61768,-58.444435,South America,Government (General),,Facility/Infrastructure Attack,,,Unknown,,,,
1970-10-17,West Germany (FRG),Munich,48.139126,11.580186,Western Europe,Police,,Bombing/Explosion,,,Unknown,,,,
1970-10-18,United States,Irvine,33.683734,-117.794609,North America,Educational Institution,,Bombing/Explosion,,,Unknown,,0.0,0.0,0.0
1970-10-19,United States,Irvine,33.683734,-117.794609,North America,Educational Institution,,Bombing/Explosion,,,Unknown,,0.0,0.0,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1970-10-20,Argentina,Buenos Aires,-34.61768,-58.444435,South America,Government (Diplomatic),,Bombing/Explosion,,,Unknown,,0.0,0.0,0.0
1970-10-20,United States,Cairo,37.005105,-89.176269,North America,Government (General),Police,Facility/Infrastructure Attack,Armed Assault,,Black Nationalists,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-10-21,Australia,Melbourne,-37.813187,144.96298,Australasia & Oceania,Government (Diplomatic),,Bombing/Explosion,,,Croatian Nationalists,,0.0,0.0,0.0
1970-10-21,United States,Cairo,37.005105,-89.176269,North America,Police,,Armed Assault,,,Black Nationalists,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-10-22,United States,San Francisco,37.755363,-122.443352,North America,Religious Figures/Institutions,,Bombing/Explosion,,,Black Liberation Army,,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-10-24,Italy,Rome,41.890961,12.490069,Western Europe,Educational Institution,,Unarmed Assault,,,Unknown,25.0,0.0,0.0,0.0
1970-10-24,United States,Cairo,37.005105,-89.176269,North America,Business,Police,Facility/Infrastructure Attack,Armed Assault,,Black Nationalists,-99.0,0.0,0.0,0.0
1970-10-24,United States,Cairo,37.005105,-89.176269,North America,Police,,Armed Assault,,,Black Panthers,16.0,2.0,0.0,2.0
1970-10-24,United States,Detroit,42.331685,-83.047924,North America,Police,,Armed Assault,,,National Committee to Combat Fascism,,0.0,1.0,1.0
1970-10-25,United States,Washington,38.908642,-77.015381,North America,Government (General),,Bombing/Explosion,,,Unknown,-99.0,1.0,0.0,1.0
1970-10-26,United States,Irvine,33.683734,-117.794609,North America,Business,,Facility/Infrastructure Attack,,,Unknown,,0.0,0.0,0.0
1970-10-27,Argentina,Buenos Aires,-34.61768,-58.444435,South America,Private Citizens & Property,,Assassination,,,Unknown,,0.0,1.0,1.0
1970-10-27,Turkey,Ankara,39.930771,32.76754,Middle East & North Africa,Military,,Bombing/Explosion,,,Turkish People's Liberation Army,,0.0,0.0,0.0
1970-10-27,United Kingdom,London,51.504387,-0.140041,Western Europe,Airports & Aircraft,,Facility/Infrastructure Attack,,,1st of May Group,,0.0,0.0,0.0
1970-10-28,United States,Stuart,27.19999,-80.255359,North America,Government (General),,Facility/Infrastructure Attack,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-10-28,United States,Whitefish Bay,43.111261,-87.898632,North America,Police,,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-10-29,United States,El Toro,33.62905,-117.691249,North America,Military,,Facility/Infrastructure Attack,,,Left-Wing Militants,2.0,0.0,0.0,0.0
1970-10-30,United States,New York City,40.697132,-73.931351,North America,Military,,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-10-30,United States,New York City,40.697132,-73.931351,North America,Police,,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-10-30,United States,New York City,40.697132,-73.931351,North America,Military,,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-10-30,United States,New York City,40.697132,-73.931351,North America,Unknown,,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1970-11-01,Pakistan,Karachi,24.891115,67.143311,South Asia,Government (Diplomatic),Government (Diplomatic),Assassination,,,Unknown,1.0,20.0,4.0,24.0
1970-11-01,United States,Ann Arbor,42.278044,-83.738224,North America,Military,,Facility/Infrastructure Attack,,,Student Radicals,-99.0,0.0,0.0,0.0
1970-11-01,United States,Fresno,36.740685,-119.785734,North America,Journalists & Media,,Bombing/Explosion,,,Unknown,,0.0,0.0,0.0
1970-11-01,United States,Fresno,36.740685,-119.785734,North America,Military,,Bombing/Explosion,,,Unknown,,0.0,0.0,0.0
1970-11-01,United States,New Castle,41.001845,-80.34724,North America,Private Citizens & Property,,Armed Assault,,,White extremists,-99.0,0.0,1.0,1.0
1970-11-02,Argentina,Buenos Aires,-34.61768,-58.444435,South America,Private Citizens & Property,,Armed Assault,,,Montoneros (Argentina),7.0,0.0,0.0,0.0
1970-11-02,Argentina,Ensenada,-34.864823,-57.908519,South America,Private Citizens & Property,,Armed Assault,,,Montoneros (Argentina),11.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1970-11-07,East Germany (GDR),Berlin,52.50153,13.401851,Eastern Europe,Religious Figures/Institutions,,Bombing/Explosion,,,Unknown,,,,
1970-11-07,United States,Cairo,37.005105,-89.176269,North America,Business,,Facility/Infrastructure Attack,,,Black Nationalists,-99.0,0.0,0.0,0.0
1970-11-07,United States,Minneapolis,44.964985,-93.260193,North America,Military,,Facility/Infrastructure Attack,,,Student Radicals,-99.0,0.0,0.0,0.0
1970-11-08,United States,Cairo,37.005105,-89.176269,North America,Private Citizens & Property,,Armed Assault,,,White extremists,-99.0,0.0,1.0,1.0
1970-11-09,West Germany (FRG),Frankfurt,50.11797,8.644191,Western Europe,Military,,Armed Assault,,,Baader-Meinhof Group,,0.0,0.0,0.0
1970-11-10,Turkey,Ankara,39.930771,32.76754,Middle East & North Africa,Airports & Aircraft,,Facility/Infrastructure Attack,,,Unknown,1.0,0.0,0.0,0.0
1970-11-12,United States,Chicago,41.842602,-87.681229,North America,Government (General),,Facility/Infrastructure Attack,,,Left-Wing Militants,1.0,0.0,0.0,0.0
1970-11-14,United States,San Juan,18.386932,-66.061127,North America,Business,,Bombing/Explosion,,,Armed Commandos of Liberation,,0.0,0.0,0.0
1970-11-14,United States,San Juan,18.386932,-66.061127,North America,Business,,Bombing/Explosion,,,Armed Commandos of Liberation,,0.0,0.0,0.0
1970-11-14,United States,San Juan,18.386932,-66.061127,North America,Business,,Bombing/Explosion,,,Armed Commandos of Liberation,,0.0,0.0,0.0
1970-11-14,United States,San Juan,18.386932,-66.061127,North America,Business,,Bombing/Explosion,,,Armed Commandos of Liberation,,0.0,0.0,0.0
1970-11-15,Argentina,Buenos Aires,-34.61768,-58.444435,South America,Police,,Assassination,,,Argentine Liberation Front (FAL),,0.0,1.0,1.0
1970-11-15,United States,St. Petersburg,27.771185,-82.639319,North America,Police,,Unarmed Assault,,,Black Nationalists,12.0,2.0,0.0,2.0
1970-11-16,United Kingdom,Belfast,54.607712,-5.95621,Western Europe,Private Citizens & Property,,Armed Assault,,,Irish Republican Army (IRA),,,2.0,
1970-11-18,United States,St. Petersburg,27.807403,-82.689767,North America,Police,,Facility/Infrastructure Attack,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1970-11-20,Argentina,Buenos Aires,-34.61768,-58.444435,South America,Military,,Armed Assault,,,Peronist Armed Forces (FAP),2.0,0.0,0.0,0.0
1970-11-20,Argentina,Buenos Aires,-34.61768,-58.444435,South America,Government (General),,Bombing/Explosion,,,Peronist Armed Forces (FAP),,0.0,0.0,0.0
1970-11-20,Argentina,Buenos Aires,-34.61768,-58.444435,South America,Government (General),,Bombing/Explosion,,,Peronist Armed Forces (FAP),4.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1970-11-21,Turkey,Ankara,39.930771,32.76754,Middle East & North Africa,Government (Diplomatic),,Bombing/Explosion,,,Turkish People's Liberation Army,,0.0,0.0,0.0
1970-11-21,United States,Chattanooga,35.04644,-85.309464,North America,Private Citizens & Property,,Bombing/Explosion,,,Strikers,-99.0,0.0,0.0,0.0
1970-11-21,United States,Portland,45.511795,-122.675629,North America,Government (General),,Bombing/Explosion,,,Left-Wing Militants,-99.0,1.0,0.0,1.0
1970-11-21,Uruguay,Montevideo,-34.891151,-56.187214,South America,Business,,Armed Assault,,,Tupamaros (Uruguay),5.0,,,
1970-11-22,Philippines,Manila,14.596051,120.978666,Southeast Asia,Government (Diplomatic),,Bombing/Explosion,,,Unknown,,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-11-22,United States,St. Petersburg,27.771185,-82.639319,North America,Unknown,,Bombing/Explosion,,,Left-Wing Militants,1.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-11-23,Turkey,Ankara,39.930771,32.76754,Middle East & North Africa,Government (Diplomatic),,Bombing/Explosion,,,Unknown,,,,
1970-11-23,United States,San Juan,18.386932,-66.061127,North America,Government (Diplomatic),,Bombing/Explosion,,,Armed Commandos of Liberation,,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-11-25,United States,Berkeley,37.874043,-122.280022,North America,Educational Institution,,Bombing/Explosion,,,Student Radicals,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-11-25,United States,New York City,40.697132,-73.931351,North America,Airports & Aircraft,,Bombing/Explosion,,,Jewish Defense League (JDL),,0.0,0.0,0.0
1970-11-25,United States,New York City,40.697132,-73.931351,North America,Tourists,,Bombing/Explosion,,,Jewish Defense League (JDL),,0.0,0.0,0.0
1970-11-25,United States,San Juan,18.386932,-66.061127,North America,Military,,Bombing/Explosion,,,Armed Commandos of Liberation,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1970-11-28,Uruguay,Montevideo,-34.891151,-56.187214,South America,Business,,Facility/Infrastructure Attack,,,Tupamaros (Uruguay),4.0,0.0,0.0,0.0
1970-11-29,Uruguay,Montevideo,-34.891151,-56.187214,South America,Business,,Armed Assault,,,Tupamaros (Uruguay),5.0,0.0,0.0,0.0
1970-11-29,West Germany (FRG),Frankfurt,50.11797,8.644191,Western Europe,Military,,Armed Assault,,,Unknown,,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-12-01,Spain,Donostia-San Sebastian,43.291618,-1.977903,Western Europe,Government (Diplomatic),,Hostage Taking (Kidnapping),,,Basque Fatherland and Freedom (ETA),,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-12-01,United States,Eugene,44.04483,-123.072606,North America,Educational Institution,,Bombing/Explosion,,,Student Radicals,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-12-01,Uruguay,Montevideo,-34.891151,-56.187214,South America,Business,,Bombing/Explosion,,,Tupamaros (Uruguay),,0.0,0.0,0.0
1970-12-01,Uruguay,Montevideo,-34.891151,-56.187214,South America,Business,,Bombing/Explosion,,,Tupamaros (Uruguay),5.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1970-12-07,Brazil,Rio de Janeiro,-22.908278,-43.197026,South America,Government (Diplomatic),,Hostage Taking (Kidnapping),,,Popular Revolutionary Vanguard (VPR),,0.0,1.0,1.0
1970-12-11,United States,Lawrence,38.973065,-95.236534,North America,Educational Institution,,Bombing/Explosion,,,Unknown,,3.0,0.0,3.0
1970-12-11,Uruguay,Montevideo,-34.891151,-56.187214,South America,Business,Unknown,Bombing/Explosion,,,Tupamaros (Uruguay),4.0,0.0,0.0,0.0
1970-12-13,Uruguay,Montevideo,-34.891151,-56.187214,South America,Business,,Bombing/Explosion,,,Tupamaros (Uruguay),6.0,0.0,0.0,0.0
1970-12-14,United States,Bridgeport,41.18188,-73.191269,North America,NGO,,Facility/Infrastructure Attack,,,Armed Revolutionary Independence Movement (MIRA),-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-12-14,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Armed Revolutionary Independence Movement (MIRA),,0.0,0.0,0.0
1970-12-15,United States,Isla Vista,34.41217,-119.85704,North America,Business,,Bombing/Explosion,,,Unknown,,0.0,0.0,0.0
1970-12-15,United States,Storrs,41.807741,-72.25398,North America,Military,,Facility/Infrastructure Attack,,,Student Radicals,-99.0,0.0,0.0,0.0
1970-12-16,United States,Hollywood,26.011201,-80.14949,North America,Government (General),,Facility/Infrastructure Attack,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-12-16,Uruguay,Montevideo,-34.891151,-56.187214,South America,Journalists & Media,,Assassination,,,Tupamaros (Uruguay),5.0,0.0,0.0,0.0
1970-12-16,Uruguay,Montevideo,-34.891151,-56.187214,South America,Educational Institution,,Bombing/Explosion,,,Tupamaros (Uruguay),5.0,0.0,0.0,0.0
1970-12-17,Uruguay,Montevideo,-34.891151,-56.187214,South America,Business,,Bombing/Explosion,,,Tupamaros (Uruguay),5.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-12-18,United States,San Mateo,37.54703,-122.314834,North America,Government (General),,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-12-22,United States,Whitefish Bay,43.113655,-87.900289,North America,Military,,Bombing/Explosion,,,Left-Wing Militants,1.0,0.0,0.0,0.0
1970-12-23,United Kingdom,Belfast,54.607712,-5.95621,Western Europe,Private Citizens & Property,,Armed Assault,,,Irish Republican Extremists,,,1.0,
,,,,,,,,,,,,,,,
1970-12-24,Turkey,Ankara,39.930771,32.76754,Middle East & North Africa,Military,,Bombing/Explosion,,,Turkish People's Liberation Army,,0.0,0.0,0.0
1970-12-27,United States,College Park,33.655968,-84.448957,North America,Military,,Bombing/Explosion,,,Left-Wing Militants,2.0,1.0,0.0,1.0
1970-12-29,Argentina,Cordoba,-31.399301,-64.182129,South America,Business,,Armed Assault,,,Revolutionary Armed Forces- Argentina (FAR-A),4.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-12-29,Turkey,Ankara,39.930771,32.76754,Middle East & North Africa,Police,,Armed Assault,,,Turkish People's Liberation Army,,1.0,0.0,1.0
1970-12-30,Spain,Berberana,42.919882,-3.060073,Western Europe,Telecommunication,,Bombing/Explosion,,,GAC,,0.0,0.0,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1970-12-31,United States,El Monte,34.06857,-118.027606,North America,Government (General),,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-12-31,West Germany (FRG),Wiesloch,49.294642,8.69774,Western Europe,Business,,Armed Assault,,,Socialist Patients' Collective (SPK),,,,
1971-01-01,United States,Mount Gilead,35.214905,-80.001234,North America,Private Citizens & Property,,Facility/Infrastructure Attack,,,White extremists,-99.0,0.0,0.0,0.0
1971-01-04,West Germany (FRG),Munich,48.139126,11.580186,Western Europe,Police,,Bombing/Explosion,,,Unknown,,,,
1971-01-05,United States,Claremont,34.0961,-117.716404,North America,Military,,Facility/Infrastructure Attack,,,Student Radicals,-99.0,0.0,0.0,0.0
1971-01-05,United States,Oxnard,34.20034,-119.180439,North America,Military,,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1971-01-06,United States,Pomona,34.05483,-117.750034,North America,NGO,,Facility/Infrastructure Attack,,,Black Nationalists,-99.0,0.0,0.0,0.0
1971-01-07,Turkey,Malatya,38.355879,38.296474,Middle East & North Africa,Military,,Bombing/Explosion,,,Turkish People's Liberation Army,,0.0,0.0,0.0
1971-01-08,United States,Washington,38.908642,-77.015381,North America,Government (Diplomatic),,Bombing/Explosion,,,Jewish Defense League (JDL),,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1971-01-08,Uruguay,Montevideo,-34.891151,-56.187214,South America,Government (Diplomatic),,Hostage Taking (Kidnapping),,,Tupamaros (Uruguay),4.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1971-01-08,West Germany (FRG),Munich,48.139126,11.580186,Western Europe,Police,,Bombing/Explosion,,,Unknown,,,,
1971-01-09,United States,Pomona,34.055103,-117.749991,North America,Educational Institution,,Facility/Infrastructure Attack,,,Black Nationalists,-99.0,0.0,0.0,0.0
1971-01-09,United States,Pomona,34.038254,-117.752109,North America,Educational Institution,,Facility/Infrastructure Attack,,,Black Nationalists,-99.0,0.0,0.0,0.0
1971-01-11,Turkey,Ankara,39.930771,32.76754,Middle East & North Africa,Business,,Armed Assault,,,Turkish People's Liberation Army,,,,
1971-01-11,United States,Pomona,34.055103,-117.749991,North America,Educational Institution,,Facility/Infrastructure Attack,,,Black Nationalists,-99.0,0.0,0.0,0.0
1971-01-11,Uruguay,Montevideo,-34.891151,-56.187214,South America,Police,,Assassination,,,Tupamaros (Uruguay),4.0,0.0,1.0,1.0
,,,,,,,,,,,,,,,
1971-01-12,United States,Rolling Hills Estates,33.78359,-118.353879,North America,Government (General),,Facility/Infrastructure Attack,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1971-01-13,United States,San Francisco,37.755363,-122.443352,North America,Police,,Armed Assault,,,Black Liberation Army,,0.0,1.0,1.0
1971-01-13,West Germany (FRG),Munich,48.139126,11.580186,Western Europe,Police,,Facility/Infrastructure Attack,,,Unknown,,,,
1971-01-15,United States,New York City,40.697132,-73.931351,North America,Military,,Bombing/Explosion,,,Left-Wing Militants,1.0,2.0,0.0,2.0
1971-01-15,United States,New York City,40.697132,-73.931351,North America,Military,,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1971-01-15,Zambia,Unknown,,,Sub-Saharan Africa,Government (General),,Hostage Taking (Kidnapping),,,Revolutionary Committee of Mozambique (COREMO),,0.0,1.0,1.0
,,,,,,,,,,,,,,,
1971-01-16,West Germany (FRG),Munich,48.139126,11.580186,Western Europe,Government (Diplomatic),,Bombing/Explosion,,,Unknown,,,,
